id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
2686,2016-11-18 21:58:17.524391,,,,,,f,,question,1,2686,"",""
2699,2016-11-18 21:58:18.45384,,,,,,f,,question,1,2699,"",""
2730,2016-11-18 21:58:20.504812,,,,,,f,,question,1,2730,"",""
2765,2016-11-18 21:58:22.920398,,,,,,f,,question,1,2765,"",""
2778,2016-11-18 21:58:23.699809,,,,,,f,,question,1,2778,"",""
2779,2016-11-18 21:58:23.79361,,,,,,f,,question,1,2779,"",""
2781,2016-11-18 21:58:24.001905,,,,,,f,,question,1,2781,"",""
2857,2016-11-18 21:58:30.906802,,,,,,f,,question,1,2857,"",""
2861,2016-11-18 21:58:31.328961,,,,,,f,,question,1,2861,"",""
2886,2016-11-18 21:58:32.842675,,,,,,f,,question,1,2886,"",""
2922,2016-11-18 21:58:35.076722,,,,,,f,,question,1,2922,"",""
2932,2016-11-18 21:58:35.690907,,,,,,f,,question,1,2932,"",""
2379,2016-11-18 21:57:52.485261,,,,,,f,,question,1,2379,"",""
2381,2016-11-18 21:57:52.632713,,,,,,f,,question,1,2381,"",""
2397,2016-11-18 21:57:53.877259,,,,,,f,,question,1,2397,"",""
2515,2016-11-18 21:58:02.957405,,,,,,f,,question,1,2515,"",""
2527,2016-11-18 21:58:04.107528,,,,,,f,,question,1,2527,"",""
2567,2016-11-18 21:58:07.513305,,,,,,f,,question,1,2567,"",""
2585,2016-11-18 21:58:08.939559,,,,,,f,,question,1,2585,"",""
2600,2016-11-18 21:58:10.110719,,,,,,f,,question,1,2600,"",""
2615,2016-11-18 21:58:11.603845,,,,,,f,,question,1,2615,"",""
2671,2016-11-18 21:58:16.48096,,,,,,f,,question,1,2671,"",""
2731,2016-11-18 21:58:20.631779,,,,,,f,,question,1,2731,"",""
2776,2016-11-18 21:58:23.545052,,,,,,f,,question,1,2776,"",""
2780,2016-11-18 21:58:23.892859,,,,,,f,,question,1,2780,"",""
2791,2016-11-18 21:58:24.746148,,,,,,f,,question,1,2791,"",""
2883,2016-11-18 21:58:32.641634,,,,,,f,,question,1,2883,"",""
2899,2016-11-18 21:58:33.732138,,,,,,f,,question,1,2899,"",""
2916,2016-11-18 21:58:34.725543,,,,,,f,,question,1,2916,"",""
2380,2016-11-18 21:57:52.587505,,,,,,f,,question,1,2380,"",""
2420,2016-11-18 21:57:55.400491,,,,,,f,,question,1,2420,"",""
2463,2016-11-18 21:57:58.438799,,,,,,f,,question,1,2463,"",""
2469,2016-11-18 21:57:59.099963,,,,,,f,,question,1,2469,"",""
2545,2016-11-18 21:58:05.940842,,,,,,f,,question,1,2545,"",""
2553,2016-11-18 21:58:06.535127,,,,,,f,,question,1,2553,"",""
2554,2016-11-18 21:58:06.594635,,,,,,f,,question,1,2554,"",""
2623,2016-11-18 21:58:12.23893,,,,,,f,,question,1,2623,"",""
2626,2016-11-18 21:58:12.434781,,,,,,f,,question,1,2626,"",""
2891,2016-11-18 21:58:33.178309,,,,,,f,,question,1,2891,"",""
2908,2016-11-18 21:58:34.234521,,,,,,f,,question,1,2908,"",""
2910,2016-11-18 21:58:34.335877,,,,,,f,,question,1,2910,"",""
2944,2016-11-18 21:58:36.509249,,,,,,f,,question,1,2944,"",""
2959,2016-11-18 21:58:37.644715,,,,,,f,,question,1,2959,"",""
2965,2016-11-18 21:58:38.154431,,,,,,f,,question,1,2965,"",""
2383,2016-11-18 21:57:52.775025,,,,,,f,,question,1,2383,"",""
2391,2016-11-18 21:57:53.351641,,,,,,f,,question,1,2391,"",""
2416,2016-11-18 21:57:55.135774,,,,,,f,,question,1,2416,"",""
2449,2016-11-18 21:57:57.283331,,,,,,f,,question,1,2449,"",""
2450,2016-11-18 21:57:57.373251,,,,,,f,,question,1,2450,"",""
2451,2016-11-18 21:57:57.46995,,,,,,f,,question,1,2451,"",""
2464,2016-11-18 21:57:58.524779,,,,,,f,,question,1,2464,"",""
2494,2016-11-18 21:58:01.4263,,,,,,f,,question,1,2494,"",""
2507,2016-11-18 21:58:02.287176,,,,,,f,,question,1,2507,"",""
2534,2016-11-18 21:58:04.841149,,,,,,f,,question,1,2534,"",""
2636,2016-11-18 21:58:13.170108,,,,,,f,,question,1,2636,"",""
2638,2016-11-18 21:58:13.395647,,,,,,f,,question,1,2638,"",""
2694,2016-11-18 21:58:18.087032,,,,,,f,,question,1,2694,"",""
2718,2016-11-18 21:58:19.744579,,,,,,f,,question,1,2718,"",""
2757,2016-11-18 21:58:22.437225,,,,,,f,,question,1,2757,"",""
2761,2016-11-18 21:58:22.681438,,,,,,f,,question,1,2761,"",""
2835,2016-11-18 21:58:28.664972,,,,,,f,,question,1,2835,"",""
2917,2016-11-18 21:58:34.785878,,,,,,f,,question,1,2917,"",""
2990,2016-11-18 21:58:40.275149,,,,,,f,,question,1,2990,"",""
2384,2016-11-18 21:57:52.901449,,,,,,f,,question,1,2384,"",""
2387,2016-11-18 21:57:53.090984,,,,,,f,,question,1,2387,"",""
2444,2016-11-18 21:57:56.933481,,,,,,f,,question,1,2444,"",""
2447,2016-11-18 21:57:57.097441,,,,,,f,,question,1,2447,"",""
2510,2016-11-18 21:58:02.545736,,,,,,f,,question,1,2510,"",""
2538,2016-11-18 21:58:05.148918,,,,,,f,,question,1,2538,"",""
2539,2016-11-18 21:58:05.235967,,,,,,f,,question,1,2539,"",""
2542,2016-11-18 21:58:05.733803,,,,,,f,,question,1,2542,"",""
2614,2016-11-18 21:58:11.43677,,,,,,f,,question,1,2614,"",""
2621,2016-11-18 21:58:12.131229,,,,,,f,,question,1,2621,"",""
2719,2016-11-18 21:58:19.833291,,,,,,f,,question,1,2719,"",""
2744,2016-11-18 21:58:21.482811,,,,,,f,,question,1,2744,"",""
2844,2016-11-18 21:58:29.584705,,,,,,f,,question,1,2844,"",""
2845,2016-11-18 21:58:29.634021,,,,,,f,,question,1,2845,"",""
2849,2016-11-18 21:58:29.996536,,,,,,f,,question,1,2849,"",""
2855,2016-11-18 21:58:30.766545,,,,,,f,,question,1,2855,"",""
2877,2016-11-18 21:58:32.341241,,,,,,f,,question,1,2877,"",""
2888,2016-11-18 21:58:32.9931,,,,,,f,,question,1,2888,"",""
2953,2016-11-18 21:58:37.147645,,,,,,f,,question,1,2953,"",""
2388,2016-11-18 21:57:53.137992,,,,,,f,,question,1,2388,"",""
2394,2016-11-18 21:57:53.675858,,,,,,f,,question,1,2394,"",""
2448,2016-11-18 21:57:57.19788,,,,,,f,,question,1,2448,"",""
2470,2016-11-18 21:57:59.176682,,,,,,f,,question,1,2470,"",""
2471,2016-11-18 21:57:59.289725,,,,,,f,,question,1,2471,"",""
2639,2016-11-18 21:58:13.476434,,,,,,f,,question,1,2639,"",""
2644,2016-11-18 21:58:13.884319,,,,,,f,,question,1,2644,"",""
2677,2016-11-18 21:58:16.844679,,,,,,f,,question,1,2677,"",""
2681,2016-11-18 21:58:17.14853,,,,,,f,,question,1,2681,"",""
2683,2016-11-18 21:58:17.34605,,,,,,f,,question,1,2683,"",""
2750,2016-11-18 21:58:21.995583,,,,,,f,,question,1,2750,"",""
2763,2016-11-18 21:58:22.785382,,,,,,f,,question,1,2763,"",""
2768,2016-11-18 21:58:23.094736,,,,,,f,,question,1,2768,"",""
2775,2016-11-18 21:58:23.488103,,,,,,f,,question,1,2775,"",""
2797,2016-11-18 21:58:25.137168,,,,,,f,,question,1,2797,"",""
2807,2016-11-18 21:58:25.67228,,,,,,f,,question,1,2807,"",""
2867,2016-11-18 21:58:31.75974,,,,,,f,,question,1,2867,"",""
2984,2016-11-18 21:58:39.848662,,,,,,f,,question,1,2984,"",""
2985,2016-11-18 21:58:39.889771,,,,,,f,,question,1,2985,"",""
2989,2016-11-18 21:58:40.186399,,,,,,f,,question,1,2989,"",""
2995,2016-11-18 21:58:40.841864,,,,,,f,,question,1,2995,"",""
2996,2016-11-18 21:58:40.886363,,,,,,f,,question,1,2996,"",""
2999,2016-11-18 21:58:41.096576,,,,,,f,,question,1,2999,"",""
2389,2016-11-18 21:57:53.195443,,,,,,f,,question,1,2389,"",""
2390,2016-11-18 21:57:53.276982,,,,,,f,,question,1,2390,"",""
2415,2016-11-18 21:57:55.080508,,,,,,f,,question,1,2415,"",""
2424,2016-11-18 21:57:55.700773,,,,,,f,,question,1,2424,"",""
2457,2016-11-18 21:57:57.881946,,,,,,f,,question,1,2457,"",""
2458,2016-11-18 21:57:57.942212,,,,,,f,,question,1,2458,"",""
2476,2016-11-18 21:57:59.779446,,,,,,f,,question,1,2476,"",""
2482,2016-11-18 21:58:00.341943,,,,,,f,,question,1,2482,"",""
2501,2016-11-18 21:58:01.833068,,,,,,f,,question,1,2501,"",""
2511,2016-11-18 21:58:02.608724,,,,,,f,,question,1,2511,"",""
2525,2016-11-18 21:58:03.926321,,,,,,f,,question,1,2525,"",""
2550,2016-11-18 21:58:06.407894,,,,,,f,,question,1,2550,"",""
2609,2016-11-18 21:58:10.943993,,,,,,f,,question,1,2609,"",""
2610,2016-11-18 21:58:10.984545,,,,,,f,,question,1,2610,"",""
2611,2016-11-18 21:58:11.037318,,,,,,f,,question,1,2611,"",""
2619,2016-11-18 21:58:11.948584,,,,,,f,,question,1,2619,"",""
2669,2016-11-18 21:58:16.141979,,,,,,f,,question,1,2669,"",""
2675,2016-11-18 21:58:16.743355,,,,,,f,,question,1,2675,"",""
2676,2016-11-18 21:58:16.791186,,,,,,f,,question,1,2676,"",""
2693,2016-11-18 21:58:18.04882,,,,,,f,,question,1,2693,"",""
2698,2016-11-18 21:58:18.402442,,,,,,f,,question,1,2698,"",""
2700,2016-11-18 21:58:18.551831,,,,,,f,,question,1,2700,"",""
2782,2016-11-18 21:58:24.09044,,,,,,f,,question,1,2782,"",""
2392,2016-11-18 21:57:53.49674,,,,,,f,,question,1,2392,"",""
2407,2016-11-18 21:57:54.520869,,,,,,f,,question,1,2407,"",""
2436,2016-11-18 21:57:56.38255,,,,,,f,,question,1,2436,"",""
2446,2016-11-18 21:57:57.034621,,,,,,f,,question,1,2446,"",""
2556,2016-11-18 21:58:06.746494,,,,,,f,,question,1,2556,"",""
2659,2016-11-18 21:58:15.156981,,,,,,f,,question,1,2659,"",""
2726,2016-11-18 21:58:20.192661,,,,,,f,,question,1,2726,"",""
2764,2016-11-18 21:58:22.838559,,,,,,f,,question,1,2764,"",""
2777,2016-11-18 21:58:23.633521,,,,,,f,,question,1,2777,"",""
2806,2016-11-18 21:58:25.589682,,,,,,f,,question,1,2806,"",""
2810,2016-11-18 21:58:25.884406,,,,,,f,,question,1,2810,"",""
2821,2016-11-18 21:58:26.951188,,,,,,f,,question,1,2821,"",""
2901,2016-11-18 21:58:33.835388,,,,,,f,,question,1,2901,"",""
2911,2016-11-18 21:58:34.381851,,,,,,f,,question,1,2911,"",""
2393,2016-11-18 21:57:53.582839,,,,,,f,,question,1,2393,"",""
2396,2016-11-18 21:57:53.783399,,,,,,f,,question,1,2396,"",""
2401,2016-11-18 21:57:54.133445,,,,,,f,,question,1,2401,"",""
2406,2016-11-18 21:57:54.426628,,,,,,f,,question,1,2406,"",""
2410,2016-11-18 21:57:54.695103,,,,,,f,,question,1,2410,"",""
2490,2016-11-18 21:58:00.933485,,,,,,f,,question,1,2490,"",""
2492,2016-11-18 21:58:01.041755,,,,,,f,,question,1,2492,"",""
2516,2016-11-18 21:58:03.044538,,,,,,f,,question,1,2516,"",""
2540,2016-11-18 21:58:05.308911,,,,,,f,,question,1,2540,"",""
2543,2016-11-18 21:58:05.786636,,,,,,f,,question,1,2543,"",""
2548,2016-11-18 21:58:06.105151,,,,,,f,,question,1,2548,"",""
2549,2016-11-18 21:58:06.222971,,,,,,f,,question,1,2549,"",""
2559,2016-11-18 21:58:06.962695,,,,,,f,,question,1,2559,"",""
2560,2016-11-18 21:58:07.065543,,,,,,f,,question,1,2560,"",""
2568,2016-11-18 21:58:07.652262,,,,,,f,,question,1,2568,"",""
2577,2016-11-18 21:58:08.264852,,,,,,f,,question,1,2577,"",""
2631,2016-11-18 21:58:12.730594,,,,,,f,,question,1,2631,"",""
2635,2016-11-18 21:58:13.055112,,,,,,f,,question,1,2635,"",""
2637,2016-11-18 21:58:13.27547,,,,,,f,,question,1,2637,"",""
2672,2016-11-18 21:58:16.558883,,,,,,f,,question,1,2672,"",""
2713,2016-11-18 21:58:19.385183,,,,,,f,,question,1,2713,"",""
2715,2016-11-18 21:58:19.490194,,,,,,f,,question,1,2715,"",""
2717,2016-11-18 21:58:19.650026,,,,,,f,,question,1,2717,"",""
2733,2016-11-18 21:58:20.783101,,,,,,f,,question,1,2733,"",""
2743,2016-11-18 21:58:21.388268,,,,,,f,,question,1,2743,"",""
2784,2016-11-18 21:58:24.198642,,,,,,f,,question,1,2784,"",""
2395,2016-11-18 21:57:53.733059,,,,,,f,,question,1,2395,"",""
2403,2016-11-18 21:57:54.246312,,,,,,f,,question,1,2403,"",""
2506,2016-11-18 21:58:02.22709,,,,,,f,,question,1,2506,"",""
2537,2016-11-18 21:58:05.09419,,,,,,f,,question,1,2537,"",""
2652,2016-11-18 21:58:14.390227,,,,,,f,,question,1,2652,"",""
2688,2016-11-18 21:58:17.704434,,,,,,f,,question,1,2688,"",""
2817,2016-11-18 21:58:26.61313,,,,,,f,,question,1,2817,"",""
2859,2016-11-18 21:58:31.090996,,,,,,f,,question,1,2859,"",""
2863,2016-11-18 21:58:31.511025,,,,,,f,,question,1,2863,"",""
2399,2016-11-18 21:57:54.024084,,,,,,f,,question,1,2399,"",""
2465,2016-11-18 21:57:58.718255,,,,,,f,,question,1,2465,"",""
2466,2016-11-18 21:57:58.781985,,,,,,f,,question,1,2466,"",""
2488,2016-11-18 21:58:00.824607,,,,,,f,,question,1,2488,"",""
2598,2016-11-18 21:58:09.927739,,,,,,f,,question,1,2598,"",""
2643,2016-11-18 21:58:13.815245,,,,,,f,,question,1,2643,"",""
2650,2016-11-18 21:58:14.209079,,,,,,f,,question,1,2650,"",""
2711,2016-11-18 21:58:19.188267,,,,,,f,,question,1,2711,"",""
2712,2016-11-18 21:58:19.284065,,,,,,f,,question,1,2712,"",""
2799,2016-11-18 21:58:25.23143,,,,,,f,,question,1,2799,"",""
2804,2016-11-18 21:58:25.479191,,,,,,f,,question,1,2804,"",""
2805,2016-11-18 21:58:25.533802,,,,,,f,,question,1,2805,"",""
2812,2016-11-18 21:58:26.043061,,,,,,f,,question,1,2812,"",""
2884,2016-11-18 21:58:32.696651,,,,,,f,,question,1,2884,"",""
2964,2016-11-18 21:58:38.052027,,,,,,f,,question,1,2964,"",""
2967,2016-11-18 21:58:38.28106,,,,,,f,,question,1,2967,"",""
2991,2016-11-18 21:58:40.389788,,,,,,f,,question,1,2991,"",""
2405,2016-11-18 21:57:54.386065,,,,,,f,,question,1,2405,"",""
2481,2016-11-18 21:58:00.297031,,,,,,f,,question,1,2481,"",""
2493,2016-11-18 21:58:01.334008,,,,,,f,,question,1,2493,"",""
2566,2016-11-18 21:58:07.438714,,,,,,f,,question,1,2566,"",""
2668,2016-11-18 21:58:16.093596,,,,,,f,,question,1,2668,"",""
2670,2016-11-18 21:58:16.393218,,,,,,f,,question,1,2670,"",""
2710,2016-11-18 21:58:19.142657,,,,,,f,,question,1,2710,"",""
2762,2016-11-18 21:58:22.742919,,,,,,f,,question,1,2762,"",""
2828,2016-11-18 21:58:27.839272,,,,,,f,,question,1,2828,"",""
2870,2016-11-18 21:58:31.988059,,,,,,f,,question,1,2870,"",""
2872,2016-11-18 21:58:32.09219,,,,,,f,,question,1,2872,"",""
2873,2016-11-18 21:58:32.144257,,,,,,f,,question,1,2873,"",""
2874,2016-11-18 21:58:32.18941,,,,,,f,,question,1,2874,"",""
2875,2016-11-18 21:58:32.240891,,,,,,f,,question,1,2875,"",""
2879,2016-11-18 21:58:32.444718,,,,,,f,,question,1,2879,"",""
2934,2016-11-18 21:58:35.844815,,,,,,f,,question,1,2934,"",""
2950,2016-11-18 21:58:36.946669,,,,,,f,,question,1,2950,"",""
2951,2016-11-18 21:58:37.003282,,,,,,f,,question,1,2951,"",""
2952,2016-11-18 21:58:37.089327,,,,,,f,,question,1,2952,"",""
2966,2016-11-18 21:58:38.205329,,,,,,f,,question,1,2966,"",""
2968,2016-11-18 21:58:38.39663,,,,,,f,,question,1,2968,"",""
2408,2016-11-18 21:57:54.580131,,,,,,f,,question,1,2408,"",""
2411,2016-11-18 21:57:54.819386,,,,,,f,,question,1,2411,"",""
2521,2016-11-18 21:58:03.571743,,,,,,f,,question,1,2521,"",""
2522,2016-11-18 21:58:03.687596,,,,,,f,,question,1,2522,"",""
2535,2016-11-18 21:58:04.949126,,,,,,f,,question,1,2535,"",""
2541,2016-11-18 21:58:05.615113,,,,,,f,,question,1,2541,"",""
2666,2016-11-18 21:58:15.725525,,,,,,f,,question,1,2666,"",""
2729,2016-11-18 21:58:20.401264,,,,,,f,,question,1,2729,"",""
2771,2016-11-18 21:58:23.230749,,,,,,f,,question,1,2771,"",""
2772,2016-11-18 21:58:23.330413,,,,,,f,,question,1,2772,"",""
2876,2016-11-18 21:58:32.281242,,,,,,f,,question,1,2876,"",""
2885,2016-11-18 21:58:32.780539,,,,,,f,,question,1,2885,"",""
2974,2016-11-18 21:58:38.894386,,,,,,f,,question,1,2974,"",""
2981,2016-11-18 21:58:39.490047,,,,,,f,,question,1,2981,"",""
2409,2016-11-18 21:57:54.649853,,,,,,f,,question,1,2409,"",""
2473,2016-11-18 21:57:59.55001,,,,,,f,,question,1,2473,"",""
2547,2016-11-18 21:58:06.033734,,,,,,f,,question,1,2547,"",""
2558,2016-11-18 21:58:06.886192,,,,,,f,,question,1,2558,"",""
2586,2016-11-18 21:58:09.043332,,,,,,f,,question,1,2586,"",""
2602,2016-11-18 21:58:10.335404,,,,,,f,,question,1,2602,"",""
2673,2016-11-18 21:58:16.647841,,,,,,f,,question,1,2673,"",""
2674,2016-11-18 21:58:16.688782,,,,,,f,,question,1,2674,"",""
2728,2016-11-18 21:58:20.345309,,,,,,f,,question,1,2728,"",""
2801,2016-11-18 21:58:25.3417,,,,,,f,,question,1,2801,"",""
2803,2016-11-18 21:58:25.435518,,,,,,f,,question,1,2803,"",""
2830,2016-11-18 21:58:28.002651,,,,,,f,,question,1,2830,"",""
2832,2016-11-18 21:58:28.235434,,,,,,f,,question,1,2832,"",""
2880,2016-11-18 21:58:32.490015,,,,,,f,,question,1,2880,"",""
2882,2016-11-18 21:58:32.59273,,,,,,f,,question,1,2882,"",""
2914,2016-11-18 21:58:34.594904,,,,,,f,,question,1,2914,"",""
2915,2016-11-18 21:58:34.678527,,,,,,f,,question,1,2915,"",""
2918,2016-11-18 21:58:34.843906,,,,,,f,,question,1,2918,"",""
2927,2016-11-18 21:58:35.388272,,,,,,f,,question,1,2927,"",""
2928,2016-11-18 21:58:35.437131,,,,,,f,,question,1,2928,"",""
2929,2016-11-18 21:58:35.487037,,,,,,f,,question,1,2929,"",""
2930,2016-11-18 21:58:35.53877,,,,,,f,,question,1,2930,"",""
2931,2016-11-18 21:58:35.592987,,,,,,f,,question,1,2931,"",""
2421,2016-11-18 21:57:55.483618,,,,,,f,,question,1,2421,"",""
2530,2016-11-18 21:58:04.456081,,,,,,f,,question,1,2530,"",""
2533,2016-11-18 21:58:04.731543,,,,,,f,,question,1,2533,"",""
2565,2016-11-18 21:58:07.362231,,,,,,f,,question,1,2565,"",""
2584,2016-11-18 21:58:08.824543,,,,,,f,,question,1,2584,"",""
2593,2016-11-18 21:58:09.449933,,,,,,f,,question,1,2593,"",""
2597,2016-11-18 21:58:09.832866,,,,,,f,,question,1,2597,"",""
2606,2016-11-18 21:58:10.61293,,,,,,f,,question,1,2606,"",""
2608,2016-11-18 21:58:10.874826,,,,,,f,,question,1,2608,"",""
2612,2016-11-18 21:58:11.13695,,,,,,f,,question,1,2612,"",""
2758,2016-11-18 21:58:22.488754,,,,,,f,,question,1,2758,"",""
2759,2016-11-18 21:58:22.543842,,,,,,f,,question,1,2759,"",""
2760,2016-11-18 21:58:22.620366,,,,,,f,,question,1,2760,"",""
2815,2016-11-18 21:58:26.396983,,,,,,f,,question,1,2815,"",""
2819,2016-11-18 21:58:26.778016,,,,,,f,,question,1,2819,"",""
2826,2016-11-18 21:58:27.634246,,,,,,f,,question,1,2826,"",""
2839,2016-11-18 21:58:29.116627,,,,,,f,,question,1,2839,"",""
2960,2016-11-18 21:58:37.739647,,,,,,f,,question,1,2960,"",""
2969,2016-11-18 21:58:38.487291,,,,,,f,,question,1,2969,"",""
2979,2016-11-18 21:58:39.30123,,,,,,f,,question,1,2979,"",""
2983,2016-11-18 21:58:39.737722,,,,,,f,,question,1,2983,"",""
2992,2016-11-18 21:58:40.592067,,,,,,f,,question,1,2992,"",""
2993,2016-11-18 21:58:40.703619,,,,,,f,,question,1,2993,"",""
2997,2016-11-18 21:58:40.937438,,,,,,f,,question,1,2997,"",""
2423,2016-11-18 21:57:55.624041,,,,,,f,,question,1,2423,"",""
2426,2016-11-18 21:57:55.833574,,,,,,f,,question,1,2426,"",""
2427,2016-11-18 21:57:55.884716,,,,,,f,,question,1,2427,"",""
2475,2016-11-18 21:57:59.689533,,,,,,f,,question,1,2475,"",""
2483,2016-11-18 21:58:00.382991,,,,,,f,,question,1,2483,"",""
2487,2016-11-18 21:58:00.733813,,,,,,f,,question,1,2487,"",""
2500,2016-11-18 21:58:01.791707,,,,,,f,,question,1,2500,"",""
2502,2016-11-18 21:58:01.894442,,,,,,f,,question,1,2502,"",""
2503,2016-11-18 21:58:01.949987,,,,,,f,,question,1,2503,"",""
2508,2016-11-18 21:58:02.35579,,,,,,f,,question,1,2508,"",""
2529,2016-11-18 21:58:04.319298,,,,,,f,,question,1,2529,"",""
2531,2016-11-18 21:58:04.539604,,,,,,f,,question,1,2531,"",""
2544,2016-11-18 21:58:05.857772,,,,,,f,,question,1,2544,"",""
2569,2016-11-18 21:58:07.748615,,,,,,f,,question,1,2569,"",""
2582,2016-11-18 21:58:08.641626,,,,,,f,,question,1,2582,"",""
2592,2016-11-18 21:58:09.388055,,,,,,f,,question,1,2592,"",""
2604,2016-11-18 21:58:10.439029,,,,,,f,,question,1,2604,"",""
2607,2016-11-18 21:58:10.76299,,,,,,f,,question,1,2607,"",""
2613,2016-11-18 21:58:11.339958,,,,,,f,,question,1,2613,"",""
2617,2016-11-18 21:58:11.835073,,,,,,f,,question,1,2617,"",""
2633,2016-11-18 21:58:12.86037,,,,,,f,,question,1,2633,"",""
2640,2016-11-18 21:58:13.5499,,,,,,f,,question,1,2640,"",""
2656,2016-11-18 21:58:14.751301,,,,,,f,,question,1,2656,"",""
2660,2016-11-18 21:58:15.235445,,,,,,f,,question,1,2660,"",""
2665,2016-11-18 21:58:15.639192,,,,,,f,,question,1,2665,"",""
2679,2016-11-18 21:58:16.992116,,,,,,f,,question,1,2679,"",""
2732,2016-11-18 21:58:20.69665,,,,,,f,,question,1,2732,"",""
2753,2016-11-18 21:58:22.177322,,,,,,f,,question,1,2753,"",""
2754,2016-11-18 21:58:22.253822,,,,,,f,,question,1,2754,"",""
2774,2016-11-18 21:58:23.443869,,,,,,f,,question,1,2774,"",""
2796,2016-11-18 21:58:25.089645,,,,,,f,,question,1,2796,"",""
2850,2016-11-18 21:58:30.193184,,,,,,f,,question,1,2850,"",""
2853,2016-11-18 21:58:30.538789,,,,,,f,,question,1,2853,"",""
2887,2016-11-18 21:58:32.936276,,,,,,f,,question,1,2887,"",""
2890,2016-11-18 21:58:33.088739,,,,,,f,,question,1,2890,"",""
2892,2016-11-18 21:58:33.32758,,,,,,f,,question,1,2892,"",""
2933,2016-11-18 21:58:35.789713,,,,,,f,,question,1,2933,"",""
2942,2016-11-18 21:58:36.337335,,,,,,f,,question,1,2942,"",""
2971,2016-11-18 21:58:38.655074,,,,,,f,,question,1,2971,"",""
2980,2016-11-18 21:58:39.408849,,,,,,f,,question,1,2980,"",""
2428,2016-11-18 21:57:55.9316,,,,,,f,,question,1,2428,"",""
2434,2016-11-18 21:57:56.252963,,,,,,f,,question,1,2434,"",""
2435,2016-11-18 21:57:56.330294,,,,,,f,,question,1,2435,"",""
2459,2016-11-18 21:57:57.999573,,,,,,f,,question,1,2459,"",""
2513,2016-11-18 21:58:02.789737,,,,,,f,,question,1,2513,"",""
2518,2016-11-18 21:58:03.29407,,,,,,f,,question,1,2518,"",""
2520,2016-11-18 21:58:03.437234,,,,,,f,,question,1,2520,"",""
2523,2016-11-18 21:58:03.787521,,,,,,f,,question,1,2523,"",""
2524,2016-11-18 21:58:03.836845,,,,,,f,,question,1,2524,"",""
2561,2016-11-18 21:58:07.139754,,,,,,f,,question,1,2561,"",""
2570,2016-11-18 21:58:07.83688,,,,,,f,,question,1,2570,"",""
2576,2016-11-18 21:58:08.185124,,,,,,f,,question,1,2576,"",""
2578,2016-11-18 21:58:08.338838,,,,,,f,,question,1,2578,"",""
2579,2016-11-18 21:58:08.380583,,,,,,f,,question,1,2579,"",""
2580,2016-11-18 21:58:08.435381,,,,,,f,,question,1,2580,"",""
2587,2016-11-18 21:58:09.084549,,,,,,f,,question,1,2587,"",""
2589,2016-11-18 21:58:09.250308,,,,,,f,,question,1,2589,"",""
2590,2016-11-18 21:58:09.294663,,,,,,f,,question,1,2590,"",""
2591,2016-11-18 21:58:09.337433,,,,,,f,,question,1,2591,"",""
2594,2016-11-18 21:58:09.533305,,,,,,f,,question,1,2594,"",""
2596,2016-11-18 21:58:09.707826,,,,,,f,,question,1,2596,"",""
2601,2016-11-18 21:58:10.235787,,,,,,f,,question,1,2601,"",""
2664,2016-11-18 21:58:15.587162,,,,,,f,,question,1,2664,"",""
2667,2016-11-18 21:58:15.837121,,,,,,f,,question,1,2667,"",""
2701,2016-11-18 21:58:18.602946,,,,,,f,,question,1,2701,"",""
2704,2016-11-18 21:58:18.790264,,,,,,f,,question,1,2704,"",""
2705,2016-11-18 21:58:18.839527,,,,,,f,,question,1,2705,"",""
2706,2016-11-18 21:58:18.886924,,,,,,f,,question,1,2706,"",""
2707,2016-11-18 21:58:18.940572,,,,,,f,,question,1,2707,"",""
2721,2016-11-18 21:58:19.937783,,,,,,f,,question,1,2721,"",""
2723,2016-11-18 21:58:20.038,,,,,,f,,question,1,2723,"",""
2724,2016-11-18 21:58:20.09148,,,,,,f,,question,1,2724,"",""
2736,2016-11-18 21:58:20.948178,,,,,,f,,question,1,2736,"",""
2946,2016-11-18 21:58:36.69374,,,,,,f,,question,1,2946,"",""
2947,2016-11-18 21:58:36.738497,,,,,,f,,question,1,2947,"",""
2429,2016-11-18 21:57:55.981417,,,,,,f,,question,1,2429,"",""
2430,2016-11-18 21:57:56.039449,,,,,,f,,question,1,2430,"",""
2431,2016-11-18 21:57:56.097751,,,,,,f,,question,1,2431,"",""
2452,2016-11-18 21:57:57.533157,,,,,,f,,question,1,2452,"",""
2546,2016-11-18 21:58:05.98677,,,,,,f,,question,1,2546,"",""
2563,2016-11-18 21:58:07.233664,,,,,,f,,question,1,2563,"",""
2564,2016-11-18 21:58:07.280852,,,,,,f,,question,1,2564,"",""
2646,2016-11-18 21:58:13.999011,,,,,,f,,question,1,2646,"",""
2647,2016-11-18 21:58:14.0483,,,,,,f,,question,1,2647,"",""
2725,2016-11-18 21:58:20.136178,,,,,,f,,question,1,2725,"",""
2737,2016-11-18 21:58:20.987993,,,,,,f,,question,1,2737,"",""
2769,2016-11-18 21:58:23.140247,,,,,,f,,question,1,2769,"",""
2770,2016-11-18 21:58:23.190336,,,,,,f,,question,1,2770,"",""
2794,2016-11-18 21:58:24.98857,,,,,,f,,question,1,2794,"",""
2795,2016-11-18 21:58:25.035648,,,,,,f,,question,1,2795,"",""
2881,2016-11-18 21:58:32.545392,,,,,,f,,question,1,2881,"",""
